images,labels
data/keyboard/computer_keyboard_s_001999.png,39
data/elephant/elephant_s_002074.png,31
data/willow_tree/salix_viminalis_s_000285.png,96
data/cup/chalice_s_001298.png,28
data/girl/girl_s_000423.png,35
data/rabbit/rabbit_s_000399.png,65
data/skunk/striped_skunk_s_000370.png,75
data/road/byway_s_000147.png,68
data/cattle/cattle_s_001518.png,19
data/orange/navel_orange_s_000014.png,53
data/house/boarding_house_s_000684.png,37
data/bear/bear_cub_s_000824.png,3
data/plain/field_s_001763.png,60
data/palm_tree/areca_s_000503.png,56
data/sunflower/sunflower_s_000125.png,82
data/kangaroo/great_grey_kangaroo_s_000007.png,38
data/wardrobe/armoire_s_000072.png,94
data/bear/bear_s_000967.png,3
data/motorcycle/motorcycle_s_001238.png,48
data/seal/seal_s_000310.png,72
data/orchid/orchid_s_000161.png,54
data/bed/bed_s_000963.png,5
data/orange/valencia_orange_s_001722.png,53
data/rose/rose_s_000663.png,70
data/mountain/mountain_s_000123.png,49
data/mouse/harvest_mouse_s_000799.png,50
data/lion/lion_s_000835.png,43
data/bee/honeybee_s_000193.png,6
data/hamster/syrian_hamster_s_000193.png,36
data/cloud/cloud_s_002139.png,23
data/plate/dessert_plate_s_000074.png,61
data/bridge/footbridge_s_000446.png,12
data/palm_tree/palm_s_001240.png,56
data/beaver/beaver_s_001501.png,4
data/sweet_pepper/bell_pepper_s_001344.png,83
data/poppy/poppy_s_002394.png,62
data/snake/snake_s_000495.png,78
data/seal/fur_seal_s_000275.png,72
data/pickup_truck/pickup_s_001301.png,58
data/lion/panthera_leo_s_001184.png,43
data/bowl/bowl_s_000076.png,10
data/bowl/bowl_s_000179.png,10
data/willow_tree/willow_tree_s_002402.png,96
data/lobster/maine_lobster_s_000194.png,45
data/raccoon/raccoon_s_002697.png,66
data/butterfly/butterfly_s_000832.png,14
data/tractor/bulldozer_s_002101.png,89
data/shark/shark_s_001924.png,73
data/lizard/lizard_s_001912.png,44
data/dinosaur/ankylosaurus_s_001128.png,29
data/willow_tree/willow_tree_s_001674.png,96
data/baby/baby_s_002768.png,2
data/rocket/sounding_rocket_s_000162.png,69
data/rocket/icbm_s_000026.png,69
data/flatfish/plaice_s_001284.png,32
data/road/highway_s_000098.png,68
data/wardrobe/wardrobe_s_001219.png,94
data/otter/otter_s_000217.png,55
data/mushroom/mushroom_s_002445.png,51
data/shark/shortfin_mako_s_000481.png,73
data/cloud/cloud_s_001959.png,23
data/palm_tree/palm_tree_s_002019.png,56
data/rose/mountain_rose_s_001156.png,70
data/skyscraper/twin_towers_s_001029.png,76
data/tulip/tulipa_clusiana_s_000339.png,92
data/aquarium_fish/cichlid_s_000474.png,1
data/snake/blue_racer_s_000067.png,78
data/poppy/poppy_s_002700.png,62
data/dinosaur/stegosaurus_s_000399.png,29
data/telephone/telephone_set_s_000644.png,86
data/sweet_pepper/bell_pepper_s_000176.png,83
data/mushroom/mushroom_s_001198.png,51
data/bus/bus_s_000314.png,13
data/tulip/tulip_s_001960.png,92
data/crocodile/crocodile_s_000938.png,27
data/train/railroad_train_s_000622.png,90
data/shrew/sorex_araneus_s_000320.png,74
data/sunflower/sunflower_s_001973.png,82
data/girl/young_lady_s_000827.png,35
data/sweet_pepper/sweet_pepper_s_002313.png,83
data/streetcar/streetcar_s_002163.png,81
data/kangaroo/kangaroo_s_001116.png,38
data/keyboard/keyboard_s_000517.png,39
data/lizard/lizard_s_002013.png,44
data/poppy/poppy_s_001425.png,62
data/wardrobe/closet_s_000576.png,94
data/keyboard/computer_keyboard_s_001090.png,39
data/bowl/fish_bowl_s_000049.png,10
data/fox/red_fox_s_000249.png,34
data/table/table_s_001616.png,84
data/aquarium_fish/cichlid_s_000362.png,1
data/kangaroo/kangaroo_s_001406.png,38
data/bee/apis_mellifera_scutellata_s_000046.png,6
data/raccoon/raccoon_s_000275.png,66
data/bear/bear_cub_s_002049.png,3
data/palm_tree/feather_palm_s_000764.png,56
data/cloud/cloud_s_000848.png,23
data/flatfish/halibut_s_000617.png,32
data/bee/apis_mellifera_s_000798.png,6
data/bowl/bowl_s_001052.png,10
data/flatfish/flatfish_s_001040.png,32
data/otter/otter_s_001384.png,55
data/kangaroo/kangaroo_s_002495.png,38
data/bridge/lift_bridge_s_001274.png,12
data/seal/fur_seal_s_000691.png,72
data/table/table_s_002936.png,84
data/woman/black_woman_s_001695.png,98
data/couch/couch_s_001991.png,25
data/tiger/panthera_tigris_s_000767.png,88
data/chimpanzee/chimpanzee_s_000989.png,21
data/baby/infant_s_000048.png,2
data/sweet_pepper/sweet_pepper_s_000999.png,83
data/train/railroad_train_s_000736.png,90
data/possum/possum_s_001094.png,64
data/keyboard/keyboard_s_001433.png,39
data/lawn_mower/motor_mower_s_000352.png,41
data/seal/seal_s_000887.png,72
data/skunk/mephitis_mephitis_s_000549.png,75
data/beetle/beetle_s_000474.png,7
data/sea/sea_s_000811.png,71
data/shrew/shrew_s_001158.png,74
data/poppy/poppy_s_001273.png,62
data/pickup_truck/pickup_truck_s_001668.png,58
data/bus/school_bus_s_001075.png,13
data/whale/whale_s_001374.png,95
data/snake/snake_s_000010.png,78
data/lobster/american_lobster_s_000140.png,45
data/road/causeway_s_000084.png,68
data/caterpillar/caterpillar_s_000683.png,18
data/cattle/cattle_s_000659.png,19
data/castle/castle_s_000041.png,17
data/tiger/panthera_tigris_s_000427.png,88
data/pine_tree/pine_tree_s_000028.png,59
data/castle/castle_s_000974.png,17
data/porcupine/hedgehog_s_000040.png,63
data/chimpanzee/chimpanzee_s_000079.png,21
data/motorcycle/minibike_s_000830.png,48
data/sunflower/sunflower_s_001707.png,82
data/raccoon/raccoon_s_000308.png,66
data/worm/planarian_s_000574.png,99
data/chimpanzee/chimpanzee_s_000018.png,21
data/lamp/discharge_lamp_s_000947.png,40
data/fox/red_fox_s_000124.png,34
data/bridge/lift_bridge_s_000798.png,12
data/rocket/icbm_s_000490.png,69
data/pine_tree/pine_s_001458.png,59
data/cup/beaker_s_000266.png,28
data/worm/nematode_worm_s_000577.png,99
data/raccoon/raccoon_s_000193.png,66
data/train/railroad_train_s_001544.png,90
data/tulip/lady_tulip_s_000287.png,92
data/cloud/cloud_s_001220.png,23
data/snail/snail_s_001009.png,77
data/squirrel/squirrel_s_000023.png,80
data/castle/castle_s_001039.png,17
data/aquarium_fish/cichlid_s_000840.png,1
data/snake/colubrid_s_000744.png,78
data/mushroom/verpa_s_000851.png,51
data/skunk/skunk_s_000533.png,75
data/bed/bunk_s_000205.png,5
data/willow_tree/salix_purpurea_s_000115.png,96
data/castle/castle_s_001949.png,17
data/pear/pear_s_001397.png,57
data/lawn_mower/power_mower_s_000743.png,41
data/crab/dungeness_crab_s_000698.png,26
data/turtle/sea_turtle_s_001320.png,93
data/whale/rorqual_s_001700.png,95
data/sweet_pepper/sweet_pepper_s_000380.png,83
data/tulip/lady_tulip_s_000237.png,92
data/forest/forest_s_000178.png,33
data/lawn_mower/mower_s_002047.png,41
data/leopard/leopard_s_000378.png,42
data/can/soda_can_s_000471.png,16
data/turtle/sea_turtle_s_000428.png,93
data/tank/army_tank_s_000740.png,85
data/house/boarding_house_s_001918.png,37
data/pickup_truck/pickup_truck_s_001654.png,58
data/cup/beaker_s_000606.png,28
data/tulip/tulip_s_001038.png,92
data/bottle/soda_bottle_s_000089.png,9
data/bear/bear_cub_s_000100.png,3
data/television/television_s_001758.png,87
data/mouse/house_mouse_s_001166.png,50
data/boy/male_child_s_001508.png,11
data/train/car_train_s_000559.png,90
data/otter/river_otter_s_000161.png,55
data/mountain/mount_s_001222.png,49
data/poppy/poppy_s_002393.png,62
data/elephant/elephant_s_002576.png,31
data/oak_tree/quercus_lobata_s_000050.png,52
data/pickup_truck/pickup_s_000748.png,58
data/wolf/gray_wolf_s_000909.png,97
data/table/table_s_002563.png,84
data/tiger/tiger_s_000949.png,88
data/telephone/telephone_set_s_000980.png,86
data/camel/camel_s_000843.png,15
data/oak_tree/oak_tree_s_000141.png,52
data/oak_tree/quercus_robur_s_000149.png,52
data/willow_tree/willow_tree_s_001136.png,96
data/skyscraper/skyscraper_s_001442.png,76
data/crocodile/nile_crocodile_s_000873.png,27
data/seal/seal_s_000036.png,72
data/table/breakfast_table_s_000616.png,84
data/cloud/cirrostratus_s_000205.png,23
data/television/tv_s_002336.png,87
data/crocodile/crocodylus_porosus_s_000210.png,27
data/wolf/timber_wolf_s_000905.png,97
data/bowl/bowl_s_002716.png,10
data/clock/clock_s_000549.png,22
data/bus/bus_s_000988.png,13
data/house/house_s_001258.png,37
data/telephone/phone_s_000399.png,86
data/woman/black_woman_s_001202.png,98
data/lawn_mower/mower_s_001517.png,41
data/kangaroo/kangaroo_s_002007.png,38
data/plain/serengeti_s_000493.png,60
data/clock/clock_s_001058.png,22
data/bottle/pop_bottle_s_001113.png,9
data/mouse/field_mouse_s_000164.png,50
data/seal/seal_s_001335.png,72
data/lion/lion_s_000952.png,43
data/shrew/water_shrew_s_000502.png,74
data/road/byroad_s_000027.png,68
data/snail/helix_pomatia_s_000251.png,77
data/caterpillar/cankerworm_s_000564.png,18
data/oak_tree/quercus_garryana_s_000235.png,52
data/couch/sofa_s_000631.png,25
data/wardrobe/closet_s_000954.png,94
data/plain/serengeti_plain_s_000303.png,60
data/maple_tree/acer_saccharinum_s_000944.png,47
data/lion/panthera_leo_s_000152.png,43
data/tulip/tulip_s_000060.png,92
data/clock/alarm_clock_s_000519.png,22
data/mouse/fieldmouse_s_000169.png,50
data/cloud/cirrocumulus_s_000173.png,23
data/bridge/lift_bridge_s_000419.png,12
data/pear/bosc_s_000183.png,57
data/bowl/bowl_s_002227.png,10
data/butterfly/butterfly_s_000796.png,14
data/can/beer_can_s_000147.png,16
data/tank/army_tank_s_000385.png,85
data/possum/possum_s_000161.png,64
data/dinosaur/dinosaur_s_000052.png,29
data/train/freight_train_s_000166.png,90
data/keyboard/keyboard_s_000433.png,39
data/forest/woods_s_000561.png,33
data/willow_tree/white_willow_s_001755.png,96
data/sunflower/sunflower_s_000340.png,82
data/bus/bus_s_000706.png,13
data/rocket/test_rocket_s_000156.png,69
data/baby/infant_s_000575.png,2
data/dolphin/dolphin_s_000083.png,30
data/squirrel/tree_squirrel_s_000625.png,80
data/turtle/sea_turtle_s_001070.png,93
data/lawn_mower/lawn_mower_s_000157.png,41
data/otter/otter_s_002305.png,55
data/butterfly/butterfly_s_001844.png,14
data/worm/nematode_s_000956.png,99
data/poppy/poppy_s_000723.png,62
data/wardrobe/armoire_s_000015.png,94
data/butterfly/butterfly_s_001309.png,14
data/butterfly/mourning_cloak_s_001539.png,14
data/beetle/beetle_s_000920.png,7
data/seal/seal_s_001907.png,72
data/mushroom/morchella_esculenta_s_000858.png,51
data/mushroom/mushroom_s_002474.png,51
data/bottle/soda_bottle_s_000550.png,9
data/skunk/striped_skunk_s_001776.png,75
data/lamp/electric_lamp_s_000018.png,40
data/leopard/leopard_s_000665.png,42
data/mushroom/mushroom_s_002331.png,51
data/orchid/orchid_s_001586.png,54
data/mushroom/mushroom_s_002289.png,51
data/plain/field_s_000179.png,60
data/seal/fur_seal_s_000117.png,72
data/flatfish/winter_flounder_s_000505.png,32
data/snail/helix_pomatia_s_000356.png,77
data/sweet_pepper/sweet_pepper_s_000012.png,83
data/shrew/shrew_s_002308.png,74
data/streetcar/streetcar_s_001888.png,81
data/tractor/dozer_s_001184.png,89
data/rose/rosebush_s_001328.png,70
data/raccoon/raccoon_s_001343.png,66
data/bottle/beer_bottle_s_001176.png,9
data/apple/apple_s_000058.png,0
data/leopard/leopard_s_002122.png,42
data/bee/honeybee_s_002199.png,6
data/beetle/tiger_beetle_s_000209.png,7
data/cup/goblet_s_001538.png,28
data/maple_tree/acer_saccharinum_s_000306.png,47
data/caterpillar/caterpillar_s_000229.png,18
data/train/train_s_000458.png,90
data/chimpanzee/chimp_s_000008.png,21
data/sunflower/sunflower_s_000572.png,82
data/chimpanzee/chimpanzee_s_001174.png,21
data/mountain/alp_s_003025.png,49
data/bicycle/bicycle_s_000231.png,8
data/streetcar/streetcar_s_000663.png,81
data/snake/hognose_snake_s_001510.png,78
data/tractor/bulldozer_s_000098.png,89
data/fox/red_fox_s_000033.png,34
data/otter/otter_s_000455.png,55
data/skunk/striped_skunk_s_000497.png,75
data/sunflower/sunflower_s_001012.png,82
data/sunflower/sunflower_s_000012.png,82
data/poppy/poppy_s_001178.png,62
data/turtle/sea_turtle_s_000914.png,93
data/palm_tree/date_palm_s_000565.png,56
data/tulip/tulip_s_001814.png,92
data/clock/clock_s_001626.png,22
data/porcupine/porcupine_s_000549.png,63
data/fox/fox_s_000934.png,34
data/mushroom/morchella_esculenta_s_000117.png,51
data/mushroom/mushroom_s_000552.png,51
data/keyboard/computer_keyboard_s_001465.png,39
data/castle/castle_s_001894.png,17
data/skyscraper/twin_towers_s_000493.png,76
data/skyscraper/world_trade_center_s_000168.png,76
data/apple/golden_delicious_s_000167.png,0
data/snail/snail_s_000021.png,77
data/hamster/hamster_s_000949.png,36
data/castle/palace_s_001227.png,17
data/shrew/sorex_araneus_s_000027.png,74
data/squirrel/tree_squirrel_s_000525.png,80
data/table/breakfast_table_s_000208.png,84
data/kangaroo/macropus_giganteus_s_000134.png,38
data/sunflower/sunflower_s_001474.png,82
data/tulip/tulip_s_002312.png,92
data/shrew/sorex_araneus_s_000044.png,74
data/sunflower/sunflower_s_001019.png,82
data/fox/fox_s_001473.png,34
data/leopard/leopard_s_000524.png,42
data/shark/mako_shark_s_000177.png,73
data/apple/mcintosh_s_000030.png,0
data/cloud/cirrostratus_s_000892.png,23
data/bowl/bowl_s_002134.png,10
data/chair/lounge_chair_s_001669.png,20
data/keyboard/computer_keyboard_s_001905.png,39
data/telephone/phone_s_002411.png,86
data/lion/king_of_beasts_s_001376.png,43
data/lawn_mower/mower_s_000875.png,41
data/pickup_truck/pickup_s_000608.png,58
data/tulip/tulip_s_001017.png,92
data/baby/infant_s_000848.png,2
data/wardrobe/closet_s_001221.png,94
data/cup/goblet_s_000353.png,28
data/bee/bee_s_001404.png,6
data/pine_tree/pine_tree_s_001694.png,59
data/streetcar/streetcar_s_000432.png,81
data/possum/possum_s_002073.png,64
data/tiger/tiger_s_000026.png,88
data/bee/apis_mellifera_s_001435.png,6
data/orchid/orchid_s_001221.png,54
data/cloud/cirrostratus_s_000760.png,23
data/bee/honeybee_s_000197.png,6
data/poppy/poppy_s_002728.png,62
data/bowl/bowl_s_000029.png,10
data/bus/minibus_s_000371.png,13
data/porcupine/porcupine_s_001101.png,63
data/can/beer_can_s_000111.png,16
data/wardrobe/armoire_s_000161.png,94
data/plain/serengeti_s_000907.png,60
data/shark/shortfin_mako_s_000254.png,73
data/maple_tree/sugar_maple_s_000612.png,47
data/motorcycle/minibike_s_002009.png,48
data/dinosaur/ankylosaur_s_000370.png,29
data/sunflower/sunflower_s_001724.png,82
data/dolphin/delphinus_delphis_s_000181.png,30
data/snake/coluber_constrictor_s_000503.png,78
data/leopard/leopard_s_001099.png,42
data/road/ring_road_s_000029.png,68
data/bus/minibus_s_001155.png,13
data/couch/couch_s_000509.png,25
data/skyscraper/skyscraper_s_001918.png,76
data/hamster/golden_hamster_s_000018.png,36
data/snake/hognose_snake_s_000393.png,78
data/can/beer_can_s_000436.png,16
data/ray/stingray_s_000560.png,67
data/beetle/beetle_s_000059.png,7
data/boy/boy_s_000544.png,11
data/fox/fox_s_002617.png,34
data/leopard/panthera_pardus_s_000349.png,42
data/raccoon/raccoon_s_002083.png,66
data/spider/spider_s_000378.png,79
data/beetle/beetle_s_000579.png,7
data/bicycle/cycle_s_002978.png,8
data/shark/shark_s_001107.png,73
data/telephone/telephone_s_000902.png,86
data/tank/army_tank_s_001809.png,85
data/mountain/alp_s_002980.png,49
data/castle/castle_s_000231.png,17
data/couch/sofa_s_000525.png,25
data/cattle/oxen_s_000638.png,19
data/bed/built_in_bed_s_001985.png,5
data/rabbit/rabbit_s_001541.png,65
data/fox/red_fox_s_002020.png,34
data/snail/brown_snail_s_000967.png,77
data/plain/serengeti_plain_s_000190.png,60
data/ray/stingray_s_000399.png,67
data/tulip/tulip_s_000047.png,92
data/streetcar/streetcar_s_000531.png,81
data/plate/fishplate_s_001015.png,61
data/butterfly/mourning_cloak_s_000505.png,14
data/wolf/timber_wolf_s_000497.png,97
data/cloud/cirrocumulus_cloud_s_000144.png,23
data/telephone/desk_phone_s_000512.png,86
data/shrew/common_shrew_s_000735.png,74
data/butterfly/butterfly_s_001435.png,14
data/road/main_road_s_000200.png,68
data/lawn_mower/lawn_mower_s_000445.png,41
data/rose/rosebush_s_001692.png,70
data/oak_tree/garry_oak_s_000212.png,52
data/apple/apple_s_000519.png,0
data/sea/sea_s_002122.png,71
data/wardrobe/armoire_s_000007.png,94
data/squirrel/squirrel_s_000411.png,80
data/woman/bachelor_girl_s_000835.png,98
data/streetcar/streetcar_s_000744.png,81
data/flatfish/flounder_s_002270.png,32
data/crab/dungeness_crab_s_000305.png,26
data/mushroom/morel_s_000245.png,51
data/pickup_truck/pickup_truck_s_001651.png,58
data/house/house_s_001006.png,37
data/aquarium_fish/carassius_auratus_s_000770.png,1
data/wardrobe/closet_s_001103.png,94
data/boy/male_child_s_000287.png,11
data/mushroom/mushroom_s_001499.png,51
data/lamp/lamp_s_002191.png,40
data/bed/bed_s_001991.png,5
data/house/boarding_house_s_000627.png,37
data/train/train_s_003030.png,90
data/skunk/spotted_skunk_s_000111.png,75
data/lion/lion_s_000025.png,43
data/telephone/telephone_set_s_001421.png,86
data/sweet_pepper/sweet_pepper_s_001364.png,83
data/camel/camelus_dromedarius_s_000243.png,15
data/mountain/mount_s_000068.png,49
data/snake/hognose_snake_s_000108.png,78
data/castle/balmoral_castle_s_000240.png,17
data/whale/fin_whale_s_001372.png,95
data/plain/field_s_001251.png,60
data/plate/plate_iron_s_001636.png,61
data/fox/red_fox_s_001664.png,34
data/bee/honeybee_s_001553.png,6
data/willow_tree/salix_purpurea_s_000131.png,96
data/porcupine/hedgehog_s_000470.png,63
data/train/car_train_s_001481.png,90
data/plate/fashion_plate_s_000255.png,61
data/bee/honeybee_s_000004.png,6
data/otter/river_otter_s_001660.png,55
data/mountain/alp_s_002174.png,49
data/palm_tree/palm_tree_s_000376.png,56
data/cloud/fogbank_s_000089.png,23
data/lamp/discharge_lamp_s_000463.png,40
data/road/access_road_s_000798.png,68
data/pine_tree/pinon_pine_s_000021.png,59
data/boy/boy_s_002251.png,11
data/keyboard/computer_keyboard_s_001958.png,39
data/sea/adriatic_s_000649.png,71
data/bed/bed_s_001794.png,5
data/spider/argiope_aurantia_s_000078.png,79
data/tiger/panthera_tigris_s_000766.png,88
data/hamster/hamster_s_000596.png,36
data/television/television_s_000308.png,87
data/castle/castle_s_001904.png,17
data/train/freight_train_s_000272.png,90
data/baby/baby_s_002808.png,2
data/hamster/golden_hamster_s_000647.png,36
data/willow_tree/salix_alba_s_000291.png,96
data/chimpanzee/chimp_s_001899.png,21
data/mouse/mus_musculus_s_000770.png,50
data/leopard/leopard_s_000118.png,42
data/bus/bus_s_000904.png,13
data/chimpanzee/chimp_s_002780.png,21
data/trout/rainbow_trout_s_000299.png,91
data/squirrel/squirrel_s_002370.png,80
data/spider/spider_s_003155.png,79
data/snake/hognose_snake_s_000107.png,78
data/tulip/tulip_s_001925.png,92
data/chimpanzee/chimpanzee_s_002015.png,21
data/maple_tree/acer_saccharinum_s_001475.png,47
data/raccoon/raccoon_s_000171.png,66
data/maple_tree/acer_saccharum_s_001596.png,47
data/lizard/lizard_s_000329.png,44
data/can/coffee_can_s_001355.png,16
data/couch/sofa_s_000654.png,25
data/palm_tree/palm_tree_s_001857.png,56
data/possum/possum_s_000439.png,64
data/can/beer_can_s_000021.png,16
data/baby/baby_s_002771.png,2
data/lobster/american_lobster_s_000097.png,45
data/boy/boy_s_000234.png,11
data/plate/plate_iron_s_000383.png,61
data/butterfly/butterfly_s_000767.png,14
